mz,rt,QE2_sbs_11_1.blank.,QE2_sbs_11_10.2S.,QE2_sbs_11_11.27NOC.,QE2_sbs_11_12.30NOC.,QE2_sbs_11_13.3S.,QE2_sbs_11_14.6S.,QE2_sbs_11_15.29NOC.,QE2_sbs_11_16.blank.,QE2_sbs_11_17.neat_qc.,QE2_sbs_11_18.pooled_qc.,QE2_sbs_11_19.16N.,QE2_sbs_11_2.blank.,QE2_sbs_11_20.11N.,QE2_sbs_11_21.1S.,QE2_sbs_11_22.26NOC.,QE2_sbs_11_23.28NOC.,QE2_sbs_11_24.17OC.,QE2_sbs_11_25.18OC.,QE2_sbs_11_26.23OC.,QE2_sbs_11_27.24OC.,QE2_sbs_11_28.12N.,QE2_sbs_11_29.blank.,QE2_sbs_11_3.blank.,QE2_sbs_11_30.neat_qc.,QE2_sbs_11_31.pooled_qc.,QE2_sbs_11_32.15N.,QE2_sbs_11_33.25NOC.,QE2_sbs_11_34.19OC.,QE2_sbs_11_35.22OC.,QE2_sbs_11_36.31NOC.,QE2_sbs_11_37.21OC.,QE2_sbs_11_38.8S.,QE2_sbs_11_39.20OC.,QE2_sbs_11_4.neat_qc.,QE2_sbs_11_40.13N.,QE2_sbs_11_41.32NOC.,QE2_sbs_11_42.blank.,QE2_sbs_11_43.neat_qc.,QE2_sbs_11_44.pooled_qc.,QE2_sbs_11_45.7S.,QE2_sbs_11_46.14N.,QE2_sbs_11_47.4Sddms2.,QE2_sbs_11_48.10Nddms2.,QE2_sbs_11_49.27NOCddms2.,QE2_sbs_11_5.pooled_qc._150123105329,QE2_sbs_11_5.pooled_qc.,QE2_sbs_11_50.17OCddms2.,QE2_sbs_11_6.4S.,QE2_sbs_11_7.10N.,QE2_sbs_11_8.9N.,QE2_sbs_11_9.5S.
306.2511174,14.6157086,138362.903,313787.6127,196954.3744,1217178.349,4469206.85,1420139.217,1430389.118,2101.772691,967.4379297,2247.566918,4659596.365,75755.68718,962524.2399,2004726.386,2225425.9,616491.5367,1048676.32,347403.5664,928118.2189,1680575.173,4569075.78,1215.324042,89245.28291,1065.472392,440240.4197,658773.8002,668121.6257,9189191.024,32459052.14,22568558.66,7164540.585,341817.2437,1452317.759,98720.08456,4341193.458,1283137.982,1144.945297,1882.063957,410613.451,5286772.232,728610.7642,440850.8872,841113.5133,189155.3663,365831.8208,780396.0107,58578.71604,368554.3198,300533.6653,363778.3249,1455139.452
305.2471632,14.61643911,839131.3727,1534622.117,1027990.803,5614707.053,21774484.2,6912759.082,6699373.972,58996.22078,36100.40982,36293.5396,22629749.31,371772.467,4614153.053,9760654.108,10740944.58,3061224.246,5166176.62,1759785.61,4507217.987,8435055.929,22830102.51,48952.89413,508187.2292,30163.62194,2194340.279,3263817.415,3312758.917,43990970.53,149761407.4,104623010.2,35087053.59,1757774.767,7085796.688,524075.5656,21238683.05,6224775.13,55909.12004,29297.42829,1908416.897,25718338.92,3510997.174,2109377.325,4002813.04,1030282.056,1786796.289,3941582.288,571538.9092,1811544.187,1624092.942,1683178.185,6903847.35
256.2635527,14.63172288,1174257.761,814090.4882,809493.5364,802952.4702,789806.0975,788028.5028,802585.8824,800365.422,806037.2768,803167.5902,827453.2692,669913.2288,807279.5991,785403.7197,789879.6682,750432.7823,840318.2055,784109.1861,806528.819,740036.2561,777538.8251,749705.0106,713696.6737,754211.1776,793486.7349,741344.4412,729375.7809,825188.3605,1007895.5,1247698.553,800461.9075,744571.5101,749464.0803,648031.5143,747688.54,716223.2867,732331.1787,716514.6382,778031.6418,874448.401,779335.3669,714339.4641,714300.0603,711039.8094,489341.3962,834754.6628,678126.623,662835.2115,689230.3448,740216.2372,842050.0164
284.3278574,14.66172828,2659141.33,864477.4117,940673.2819,914165.1084,944305.9397,995848.3347,958148.7049,1019805.326,985856.9548,1025923.751,997991.7146,1510906.182,1030427.089,1042020.654,932324.3635,922422.0963,983274.6787,958400.7078,1024018.247,1007493.807,974439.6826,973603.5601,1476597.844,957426.7856,1005211.994,997885.844,963045.3739,981605.6598,850644.5539,885206.6755,833943.1872,823160.387,746266.5133,1432358.369,785514.868,718633.9498,787317.2866,836280.4887,698678.5469,672469.1858,711534.6378,720212.4519,737926.388,735855.0366,630009.5967,1064468.777,740251.5626,738567.4792,754748.6439,760777.8728,797060.9552
255.2295594,14.69340047,709253.9614,512721.1546,513006.7876,555454.5603,664673.6638,591537.787,571677.6665,521798.4859,565519.9376,523162.2318,663204.1443,579136.1864,567526.9999,610060.9619,608290.217,535645.1339,601424.1746,522867.9361,607081.1813,549364.9855,679566.1502,520262.7534,638411.9353,562997.814,539153.1966,553434.1923,535213.54,862943.2993,1691997.411,1659571.324,755390.9529,495377.0687,522973.4334,672193.3442,607239.3909,543532.5484,502784.6162,483049.7826,481974.6522,656968.4745,480034.939,512392.4383,514488.4638,427535.587,290556.1689,578005.8602,471299.1167,407106.0763,455518.1123,443560.1845,532228.4559
238.1670058,14.71772381,878625.9696,811266.7465,834521.8418,823496.4648,855147.5192,838704.2825,857812.2005,858896.8626,880033.6324,876482.3939,839795.9203,533984.7954,842148.2208,869739.8568,858884.0468,832160.5436,844062.0461,874772.4732,904436.702,868508.03,875986.7003,851610.3505,573894.0275,861593.3426,838564.8315,833817.777,840000.4869,795824.0348,779620.7981,747045.063,842867.3538,834477.8878,783507.8604,613014.8173,763272.6501,787695.2243,763800.7819,752007.1892,741612.0615,754020.8754,761639.2448,770518.2566,743440.7361,711355.28,401895.3115,696466.9924,780892.0226,676215.074,730335.194,733389.4905,745523.7698
237.1636002,14.71798336,4682407.489,4245792.108,4436953.256,4320703.031,4496686.421,4550939.52,4612438.664,4564702.034,4628959.472,4734147.54,4717921.982,2945226.633,4561306.085,4664862.171,4561196.679,4497572.598,4595357.602,4535440.951,4662930.376,4569904.6,4575226.588,4561337.305,3228162.86,4552235.474,4456183.722,4560837.41,4450430.282,4295938.091,4134591.595,4117015.406,4358901.031,4306736.972,4213575.675,3247824.818,4116206.996,4113161.05,4189757.642,4087334.033,3969153.736,3925017.608,4144650.107,4136443.577,4022103.327,4108328.45,2294904.083,3743615.73,4077240.652,3609419.59,3863859.526,3839967.606,4022073.602
282.2790741,14.80039932,3020088.566,1330652.419,1347605.006,1360308.673,1380721.722,1391829.402,1348891.638,1331367.178,1317179.868,1397793.3,1407697.069,1712015.538,1332292.235,1392546.453,1420799.69,1334394.508,1481487.61,1315616.694,1367582.332,1336876.987,1341246.411,1346040.344,1798977.954,1366796.178,1378508.097,1324206.971,1304966.202,1765371.951,1714438.267,2475394.509,1480463.204,1288836.982,1261346.818,1647303.326,1302765.665,1260683.821,1251675.179,1270922.938,1292310.509,1340404.156,1271836.268,1282684.76,1293740.073,1238012.838,1088002.941,1405672.558,1165931.608,1179538.168,1278186.58,1274711.644,1333409.409
254.1904712,14.92785451,1152631.322,633249.2924,624002.8403,645775.4284,677643.9281,679842.4671,700780.7905,694261.5196,679002.0922,669553.6949,634164.9122,572343.6964,652100.3827,666124.2596,672151.7446,666660.963,648905.3767,659989.3258,616622.5411,657848.4868,588617.5099,649040.7525,623673.9666,661214.848,624817.1674,640449.736,648960.2106,629879.4847,619612.8988,620785.2202,651270.1232,616194.6123,655362.1677,665453.6168,626978.7798,639278.2957,642999.5638,659924.1469,610048.4015,605269.4858,628324.1542,635240.3227,622364.9264,577196.9196,333255.4853,630657.4407,624299.34,538691.6236,577057.9372,593441.2807,594325.8053
483.3117362,15.0404829,1350334.728,1325998.633,2214985.452,1590861.799,1706022.807,1890450.91,1771802.769,1832568.23,1811565.146,1918844.837,1979031.202,7205629.338,1938529.676,2537479.021,1855194.524,1948182.279,1938798.94,1908027.398,1994426.966,1923656.499,1839829.075,1919658.188,1335945.928,1924625.72,1954198.016,1852505.835,1871809.238,1891204.833,1775414.692,1576710.681,1629664.978,1528187.456,2016437.654,1423165.938,1434980.951,1396368.93,1667379.041,1601499.798,1108972.722,967714.9332,1348748.892,1499917.003,1497444.489,1610624.316,0,1255915.751,1649335.43,908656.0197,1105937.21,616162.5631,964638.5234
291.1956872,15.18786437,1045918.129,746943.3763,730288.2699,766384.2441,780453.7003,774576.0574,791652.7634,813129.7829,772584.3945,837789.4639,803593.0219,652616.2536,800184.6881,785547.6207,835125.6095,774969.3406,776671.9583,751006.0475,786790.8059,756176.8413,740130.5757,777885.5968,661072.2443,783832.0201,734804.5698,727049.2311,723389.7779,727346.805,741029.6884,698967.9481,725050.8797,697872.4364,686589.6076,692791.3977,665807.9285,665649.5732,677304.8227,653040.0983,636896.4896,591472.3906,644924.9365,656510.6292,623098.2503,634266.2344,358096.4772,728881.7908,623773.3892,618054.2119,674532.6441,640364.7908,697365.4879
282.2213735,15.94122508,5682631.071,3484482.323,3592116.018,3575711.286,3658328.02,3707597.084,3675266.752,3648731.618,3794764.295,3698668.569,3719360.444,3265038.15,3703819.988,3653419,3618587.134,3672698.045,3516588.727,3547563.125,3604747.834,3661362.765,3445572.16,3519313.958,3405159.069,3565976.919,3656162.662,3638387.479,3501329.078,3416327.837,3416901.78,3279314.518,3396938.25,3225733.114,3282161.943,3656564.151,3572198.683,3359999.945,3331867.55,3282754.146,3185090.579,3147915.928,3223216.174,3141161.488,3095348.866,3175168.434,1984504.99,3541033.953,3293094.585,3174422.965,3340067.563,3312029.833,3295010.337
283.2313775,15.94746931,1150792.466,744779.7637,712006.4929,716813.6667,2229476.544,886103.1829,743819.8759,727540.0606,747172.1934,751539.6746,2735982.924,680783.7168,804275.3755,443108.495,688084.6345,727464.9888,1089234.337,672510.2177,433016.4936,423995.2288,2895270.868,750866.6924,686453.9495,699338.1879,730567.9741,763054.392,702346.4062,6803712.66,28259446.61,14740615,5369847.05,649046.3176,682582.5306,748904.6819,1940832.297,432291.6803,676882.2478,635766.4039,623090.2052,3843224.562,658320.326,561468.0053,666712.3008,594318.6379,356017.4155,266241.1898,614561.2133,621485.5871,678576.9556,672687.1611,960879.5066
312.1711707,16.16277551,693372.4879,514493.2383,522270.4414,536392.7576,615810.8931,556736.9363,580735.6323,553945.0613,585711.0325,552725.4565,595308.6152,1680521.524,592149.7663,537025.1012,593593.6101,612584.5264,539514.1834,560711.2883,576175.7106,571223.907,575490.7539,549704.9119,422427.6097,557273.6742,570810.4438,524601.3558,529056.5731,563497.9449,578000.7161,595879.3986,552669.4854,456252.1037,440770.5218,396048.6522,392202.7781,397943.8835,463364.9141,460235.2227,310636.7355,327466.0371,403020.9576,391709.5395,391913.7751,435306.1852,513599.3371,522275.7741,363315.6331,416571.9858,410899.1047,374970.9767,434999.8514
311.1641531,16.1639717,3495173.557,2454265.003,2574226.549,2601561.124,2836681.421,2800996.732,2783082.447,2841345.341,2800883.892,2802104.21,2954628.535,2084961.165,2891154.024,2825119.987,2914974.254,2876248.109,2769268.291,2858820.787,2793596.152,2872103.005,2717072.535,2687860.125,2002472.175,2766273.325,2768627.519,2671595.354,2725575.859,2689346.958,2879300.057,3063424.966,2655527.397,2434014.218,2242073.469,1946261.892,1993256.314,2066668.753,2177006.524,2261602.643,1730916.557,1790459.242,1924941.017,2221026.054,2068455.725,2119629.29,2596343.187,2539539.055,2068427.315,1959482.17,1935246.878,1712197.196,2218023.565
132.531383,16.79783548,7783483.769,26803677.6,52614263.23,28580855.25,53171943.95,29470199.15,29206685.81,56673244.34,57768939.3,31392523.11,31041906.78,9604084.824,59379259,59599230.91,21820502.8,22291574.1,31831433.25,32458548.64,23794739.41,21880205.88,64349678.57,33929732.02,8813480.967,33987861.33,26448379.94,23048574.22,26402189.28,24968189.52,67904658.41,36580626.75,72770026.05,35588381.5,22599665.85,8856422.413,22625571.41,23255504.45,71000046.4,72248564.23,68001523.82,34715613.73,26539505.15,33184554.39,32530300.45,33293443.43,26504681.09,19065555.07,31999411.55,26277949.7,25677269.34,25008529.34,25809415.09
111.0206634,16.80055766,375480579.5,715664513.7,1270807422,748927674.2,753424839.3,773094435.4,777005046.7,1373982347,783487656.3,1426302894,556242618.6,278434723.8,1401199864,1411740946,814553478.3,1413944756,525681683.9,1442891021,1456379476,615479012.9,798888449.9,570024619.9,283674841.6,520999647.3,589489398.8,575357391.2,644319038.1,632522684.5,850875263.4,1603197533,610918489.3,1571614529,538828758.2,299056984.5,536811469.1,536933779.2,1567389201,1584172494,822098841.4,1502744597,1537329072,855248009.4,850380908.8,871389372.1,670884733.7,364829472.9,858599423.4,690167764.4,666336210.2,656052981.8,1185076925
122.5475691,16.80077021,235583415.2,547518469,556327717.5,579721092,597710293.3,613330819.4,619043513.2,619225263.7,609501801.9,658918150.1,648674294.4,289452709.4,651087651.6,666337148.5,673787392.9,682365296.7,365883297.5,723324467.2,707061564.1,693444616.7,698855108.4,711431703.8,268320250.1,385393835,725043444.5,734673256.5,723182726.5,735800598.1,709856320.6,734337659.1,720724612.8,729232856.7,723825919.4,266328806.7,725001632.7,703263442.8,721194451.4,726008561.4,684624364,701701950.8,703896021.9,661599232.7,635680659.3,639921734.8,336005163.9,272566939.6,640563343.2,462282877,499745940.3,464686029.6,278154971.5
131.5337534,16.80082381,24938786.17,50801543.38,63756686.46,73305925.06,148851733.1,81162764.87,69864608.94,158827640.4,160679730.4,58277487.32,61334798.53,34576591.17,58607405.77,67716696.89,170295577.8,167357935.2,59614360.06,92635596.47,174325035.8,69822605.73,87714059.61,68082336.93,35133518.78,59879111.81,66647664.65,70735988.64,75679143.32,79276088.48,66258437.04,198581611.7,64603274.85,195864365,62081870.71,34387419.55,65254456.64,70662888.43,196558041.2,199148789.7,188297989.3,93042994.58,194571799.6,83353324.41,84038997.28,83713210.46,49067549.43,53087813.37,82902969.98,138369259,135703997.3,132012110.4,49464157.82
109.522335,16.80244199,17909712.44,87074313.74,92854273.78,88270455.02,89695848.05,89963341.45,89166988.63,97074352.8,100247831.4,109502746.1,41081202.83,25354452.67,88068662.01,85878498.88,88687129.08,86202849.31,85025129.41,90914970.21,90652497.18,88123935.87,89424499.11,92763205.23,25041312.83,40405285.14,44101912.17,91217985.41,91761112.48,91601951.9,93307141.55,95820185.33,94954032.11,94967657.61,95038760.81,24910359.28,92175975.47,90687138.25,94038355.52,99022458.44,92506255.78,89680090.83,94107806.4,88962177.26,87874938.14,88562664.64,99095013.58,25401052.39,89719993.37,106334146.4,94295762.02,91801579.12,45756564
112.0183797,16.80650656,49739253.7,504162728.1,510700880.9,524981228.2,527787605.4,542611504.2,281451849.9,554559287.4,548539796.5,572842881.6,244651363.1,53419081.55,551115293.5,282779324.9,292708598.3,215183151.4,215767323.2,572986789.4,575872096.6,247340986.9,291850288,585898363.8,50373751.98,231318265.5,575940205,282779356,583913325.2,599670274.1,612677018.2,639294862.5,642760463.5,630596535.6,217860568.3,51046760.1,229567443.6,609410573.7,625681722.6,631715953.5,598024621.4,603413929.1,614030760.9,36801738.46,29094160.94,26612904.51,430899911.8,202170876.7,28099362.5,450846487.3,275536398.9,442679575.8,480677770.3
125.0797708,17.02106346,14566923.54,13253799.57,2127431.716,12610104.68,12616776.42,12931985.31,13165834.3,12984492.14,11823827.86,12988244.42,13248060.1,14711437.14,13662812.62,12153402.05,12084189.7,13051982.22,13229825.45,13702734.32,13657703.07,12229162,13844006.25,13348621.81,13174858.74,13658647.67,12355490.83,12206324.11,14070489.46,13884314.15,12640574.79,13649446.81,13289155.65,14076391.5,12818690.64,13134114.93,13003679.77,12944508.12,13316189.56,12787429.67,12146056.63,12466408.67,13234169.01,13823736.1,13666083.46,14253586.03,10646547.27,12013177.02,13808301.86,11392813.71,12795009.43,10630137.81,12104770.64
99.05592004,17.03176042,48060882.66,43884926.79,50833834.65,54640875.8,51213988.01,51703388.69,51322813.11,51720118.09,51641656.73,52065127.17,54023868.92,40928577.2,46014159.31,54549341.72,57360511.36,55458388.02,53904748.72,50931229.08,54901523.12,53244182.2,51321793.34,52109303.6,46962041.09,52832859.04,57092890.93,54670904.81,52859204.34,56193828.1,53422482,55141916.68,53218548.43,51612455.61,56299896.62,42365830.53,52920443.85,52943087.73,50466509.2,52751979.84,53119338.69,51881483.96,57895559.03,52465216.48,54007546.18,58646996.35,49439707.2,52791849.67,58525818.45,42768920.54,44815401.67,52404423.35,49411672.94
113.0712022,17.03291294,12225252.37,8312760.756,8384393.931,9907965.292,8584979.32,10057157.63,9809437.401,20859741.83,21608824.89,28759835.74,10713008.99,10742232.68,8854411.99,9175220.815,9876308.792,9858430.447,22187608.31,8879653.201,9740964.216,9367305.968,9318167.136,23219024.6,11774734.75,23068835.4,10235427.76,10451062.64,9405744.776,10239857.93,9007219.984,9807009.93,9000922.321,9785137.923,10156363.32,10382353.61,9492822.302,8941443.597,23635583.25,23421357.71,8832492.941,8415370.993,9889681.092,10689074.38,11374161.23,11643532.46,7298941.936,10129841.38,12173112.04,7392270.387,8438408.565,8823674.98,8069624.68
197.1006777,17.04827124,2262257.179,1737882.683,1092979.482,1129076.426,1188751.528,1474660.463,1401550.075,1466359.857,1236138.575,1548335.213,1326910.833,1964212.634,1880361.678,1127422.759,1149627.685,1209506.031,1400540.236,1244356.519,1238902.793,1095022.938,1313100.877,1312361.602,1709431.709,1277093.598,1214136.594,1222059.465,1246963.66,1344747.559,1196711.279,1345133.574,1359907.861,1670212.651,1439727.912,1749009.982,1175131.2,1184755.937,1424558.428,1385029.861,1161194.111,1326851.853,1400152.881,1791429.378,1469424.104,1546430.811,1153982.126,1326078.726,1471974.462,1531248.134,1860637.618,1173577.023,1404457.105
72.04294926,17.05123614,912569.0612,997503.5088,943950.5529,1019580.991,1066795.328,1028109.727,1068008.381,1025575.915,1014094.095,1013873.119,1070119.673,768278.5543,1010125.421,986831.3181,1167127.083,1067499.593,1043063.748,956962.0765,1060670.045,923156.0709,1037409.328,960589.821,949002.2742,951152.2055,1031916.933,1064426.248,930179.3884,1081469.756,995534.5234,1010982.42,973759.7132,1057021.381,1107111.693,947824.6104,1032066.145,1002045.405,909345.7972,951727.4199,935684.5251,1049055.487,1066715.715,1112863.442,1105110.45,1050393.772,1153781.23,1098696.22,1132673.227,1029144.81,1057856.011,973993.3237,977437.5334
168.0988802,17.05842164,5010710.305,3331363.288,1768553.491,1952241.414,2124407.849,2565572.925,2718302.827,2723963.937,2105551.724,2495104.959,2366647.471,5134652.998,3335179.903,1996790.923,1906887.891,2185222.93,2307206.362,2210289.271,2141262.26,1862811.269,2409737.903,2262853.856,2965074.506,2171561.451,1945836.337,1948959.598,2038673.522,2211589.456,2138894.361,2356077.096,2511196.383,3028227.464,2232333.368,3256814.089,2053078.571,2055076.366,2500607.014,2574651.498,2018563.665,2278993.605,2152785.519,3113657.471,2338642.128,2292369.558,1916355.691,2069802.124,2176304.708,2682797.398,3369707.642,1748051.067,2426109.301
229.1320896,17.05849821,791249.6851,1910975.115,689505.2888,657438.8788,822079.408,906166.692,1218896.712,1117076.789,976652.8998,981556.8502,969471.3945,1203529.645,1326571.766,650768.7326,642566.1359,773684.3695,755614.8921,660089.8997,765852.89,685152.349,1032291.704,757085.0745,1038241.39,759585.3893,691710.9997,662741.9245,714616.06,846342.7128,779251.7606,754844.9975,931316.7225,1593478.567,1069421.95,1175860.41,679162.8555,814928.7705,865238.1153,1156244.576,722792.4633,825664.7449,838969.1449,1224732.739,753761.8067,663319.1685,898680.3169,822781.5226,714524.3294,1198354.118,2098275.578,644065.4493,987467.075
96.06875149,17.06204059,4259309.737,5449851.805,7588090.337,6782081.818,7291869.901,6253957.265,6102423.165,6212506.239,7145609.793,6014890.411,5946421.738,4199420.134,5101957.743,7099109.645,8106779.435,7233702.394,5760502.617,6013331.422,6474472.753,6298405.033,5169549.344,6081550.774,5169247.786,6437878.292,7382038.886,6892821.04,6647036.849,5997748.797,6815931.959,5436966.607,5278187.526,5434548.858,5973568.986,5470022.953,6075495.313,6486406.995,4811618.069,5448416.296,6053011.508,6326909.012,6300243.197,5822027.001,6786989.355,5865464.466,7509890.075,7365692.832,7401643.459,5834492.255,5826228.304,6908793.796,6405128.857
174.0905765,17.06241475,11691873.97,41815249.25,18916268.39,20030196.61,20384088.01,23015883.98,28951486.4,27406041.19,23803889.79,22250763.48,25033438.92,18393247.23,26686479.6,15104841.32,18214619.2,18324724.48,14693043.75,15058591.82,19000091.44,16217059.93,23484896.42,18108758.28,17808397.59,19597984.57,19144413.03,15959883.63,18989719.36,18159770.16,22811420.09,16995977.56,20523056.14,34662552.44,25679516.35,20701732.53,18102949.27,24434070.13,18347209.84,24863618.27,19424190.23,21253569.11,20620396.36,25702154.33,26225309.94,21311846.75,23546505.32,16966530.2,19220470.23,24140865.51,42576335.19,15260352.08,25455347.8
108.0682431,17.07657664,50045885.16,111296912.7,49980575.35,51299120.6,57978278.16,71775751.24,84894260.49,83168062.54,65782369.93,72618872.97,74485077.73,66367688.96,89520104.74,45180117.87,50590154.58,55903872.67,51004627.52,50447164.8,58853111.74,49500445.44,77275367.33,60971303.13,64755115.34,62895728.7,54772382.02,49698232.36,59409764.99,60124439.87,67698013.98,59417475.82,71514941.6,107534749.5,85797300.26,70466176.67,59120456.47,71234317.73,68585113.96,86401862.52,61363232.03,75168783.08,68877588.83,88204688.91,80597382.12,67712583.1,58685461.32,52993788.63,58840181.71,70866072.04,113807591.1,43052805.92,71979815
167.0929978,17.07843902,85351982.19,45207073.82,22172763.69,24331537.94,28622246.43,34518684.59,35378641.94,35323665.47,29238153.15,33702084.57,30729559.56,52582095.12,44996818.97,25744829.64,24699842.74,28822539.58,31479204.51,28330281.23,27635596.51,22313349.51,32123776.34,27992226.51,40374563.37,28128300.07,24639118.33,24776303.86,26170479.83,29179865.15,27742061.7,31267033.73,32886120.92,41608976.82,30671899.83,43965298.07,26012168.85,25723427.2,33549492.41,34893885.13,26005866.35,31176036.33,29048694.96,43683578.27,31111353.11,30956975.76,25375844.62,28043738.67,28640637.01,36324112.31,46263628.57,23440442.56,32808486.96
138.0780198,17.07867694,5125376.363,4096624.498,4369576.499,4445767.898,4326968.096,4493605.267,4316738.956,4484940.443,4303967.99,4483050.623,4051320.155,4732015.565,4462341.02,4556345.711,4765746.643,4427101.872,4422716.347,4551193.589,4526540.953,4415973.944,4350180.318,4446864.654,4785624.909,4427688.992,4698920.577,4466923.234,4461109.416,4651331.902,4462999.371,4573772.973,4362781.538,4537128.434,4441759.44,4568100.939,4088515.078,4411721.707,4453125.27,4386410.617,4442200.378,4069917.829,4568950.521,4751654.369,4473238.439,4741929.632,3542114.664,4827424.514,4656091.728,3754147.908,4274360.817,4231870.075,4236474.054
98.04485358,17.08352819,21150333.94,20814268.05,23345730.24,23150067.64,23708110.73,23362685.99,22129290.05,23177236.09,23285869.01,23627061.07,21909249.87,19910797.8,21944451.85,22313774.62,23307858.04,21412907.34,20078295.04,22223511.21,23041516.6,21766597.07,21103221.39,22299587.58,20290688.53,23353133.11,22427129.01,21509449.48,22914788.49,21703216.36,23616691.67,21170602.36,21145828.37,20131950.99,21927362.21,20707822.51,21743833.78,22791537.04,20167075.27,21212886.45,22035612.25,23149918.81,21945337.26,20743731.86,21011672.18,20569942.66,23828079.79,22104378.47,21177954.14,21594654.67,21346244.38,22185569.46,23876388.06
84.05569539,17.0877368,24963387.67,22219690.2,14299242.01,12114282.38,17356262.81,17025361.91,20972200.01,16800214.96,16954584.2,17099194.76,17740675.64,23492729.04,20556061.88,18069798.4,16791930.29,22925764.51,21649007.09,14329834.91,14266794.01,13605050.44,22547612.96,14992073.32,29323184.21,14414447.36,16488340.48,18230288.83,14725225.3,22363947.75,14858982.14,21915033.5,23512131.1,26148552.24,26263805.26,23653417.88,17412719.26,12615330.11,26121885.82,27777405.1,14709532.67,17721320.63,24513593.57,30746887.08,22115994.13,24616535.99,16326107.93,24515468.17,22141611.42,22463377.35,26221314.04,16231773.01,14238562.62
243.1353672,17.09400633,3260377.395,3221977.374,1554242.98,1543408.126,2078574.773,2181984.7,2389561.886,2289373.213,2001351.907,2172156.929,2074521.258,3059014.967,3064786.527,1764444.895,1574310.192,1906078.714,2021153.706,1651536.651,1713305.876,1381191.823,2009211.582,1757125.402,2601163.653,1816543.448,1634254.197,1645502.919,1666194.913,1746660.451,1733221.388,1903354.301,1985829.152,2570571.036,2000262.775,2755582.561,1626457.884,1513425.46,2070745.571,2127773.757,1603404.426,2072894.801,1804772.597,2648854.911,1838140.536,1901427.937,1922145.34,1965449.327,1739977.479,2860805.905,3387162.687,1737964.068,2149055.494
180.0968307,17.10339353,5799257.148,5313085.533,2973643.33,3086607.843,3743235.625,4106675.455,4092852.953,4298158.232,3796002.193,4054314.802,4033916.003,5537290.534,5507697.31,3229012.117,3117321.773,3681694.544,3713805.558,3185338.561,3238393.288,2732374.948,3743465.755,3272196.264,4635990.84,3507743.556,3216773.358,3253731.871,3282803.993,3371663.026,3421692.088,3505284.736,3573328.205,4461643.129,3577991.802,4821708.928,2965730.021,2965017.188,3616442.015,3742097.673,3100548.635,3850442,3293092.248,5037973.887,3532676.484,3421595.682,3529468.302,3668656.563,3449708.235,4744056.252,5309822.382,3096651.415,3834422.948
164.1035814,17.10395007,1501615.839,1037377.911,1831067.983,1830410.607,1641378.057,1587467.475,1435135.557,1520612.128,1696483.616,1611771.189,1458619.263,1417703.11,1316794.748,1881351.119,1944936.405,1784306.089,1780277.191,1992347.872,1938216.842,1918243.812,1502390.067,1883603.837,1673595.896,1687878.367,1757174.021,1828140.33,1907591.222,1807090.162,1651891.366,1737387.585,1690637.789,1320733.94,1659889.691,1536998.106,1580792.211,1755945.547,1663556.519,1547081.318,1726714.455,1388102.122,1872640.022,1227724.74,1340397.251,1397215.649,1393287.431,1957696.277,1588445.87,1227849.958,1086328.415,1693601.463,1568948.28
179.0927408,17.10732734,71225872.17,67131018.59,36944311.34,38114906.52,47791154.4,51815731.98,50902800.83,52181259.33,46831127.15,50661050.21,49302689.4,68704574.55,67186619.5,40606547.81,38111304.48,45296097.99,45744858.96,38527266.82,39484749.16,32695847.34,45085464.34,39659592.4,57329650.84,42902235.98,39633104.8,39203622.98,39268698.09,41328509.45,42341155.44,42221960.49,44475819.88,55685345.04,44038668.77,60123486.62,37281546.34,36050612.98,44426716.67,45409275.94,37890891.16,48297324.54,39971169.76,61169708.93,43884244.08,42160956.71,44011749.65,44126488.02,42287613.23,59003781.34,66842231.9,39481383.32,47536999.06
190.1042524,17.10732734,3072010.372,2935730.118,2058321.142,1952058.231,2476215.982,2606625.271,2409815.372,2609487.986,2302403.935,2467353.027,2288150.637,3062681.826,2925468.123,2212415.411,2161009.757,2518459.021,2411222.394,1884666.275,2076965.14,1772171.004,2088019.587,2003521.21,2686631.783,2038317.044,1970844.835,1945031.369,1799709.767,2250665.382,2063805.943,2030727.366,2235653.823,2489907.067,2175469.738,2858422.652,1862430.181,1795101.771,2241939.885,2618297.806,1820624.344,2052855.557,1917195.921,2523390.116,1882755.44,1819599.566,2257127.372,2381642.473,1993167.006,2478064.041,2993705.043,2222955.121,2404454.136
121.0626306,17.11102303,15145312.19,24297458.38,23962783.55,22456203.86,26670532.64,24274760.21,22616575.1,24424131.84,23990842.78,24915989.32,23325695.65,17616446.34,21812991.51,22833032.82,25187436.22,23404928.42,18947825.91,19237963.23,20389508.81,19951728.88,20294080.8,19921965.88,18815912.03,22848301.43,22804559.61,22771665.11,21460694.32,18477278.41,24237634.72,17660034.77,17979838.1,21009594.38,20041260.23,20831251.32,19510421.36,21472413.52,17291003.38,19784816.34,21768075.77,25285433.75,17699059.03,16633892.79,19175548.21,17294109.69,24016244.13,22737929.09,20962069.98,21145716.08,22151906.99,22155129.47,23498088.34
